"Location ID","Location","Value","Rank","Anomaly (1901-2000 base period)","1901-2000 Mean"
LA-005,"Ascension Parish",70.5,126,3.0,67.5
LA-007,"Assumption Parish",71.4,126,3.4,68
LA-009,"Avoyelles Parish",69.3,126,2.6,66.7
LA-011,"Beauregard Parish",69.4,126,2.7,66.7
LA-013,"Bienville Parish",67.8,126,3.7,64.1
LA-015,"Bossier Parish",67.8,126,3.5,64.3
LA-017,"Caddo Parish",68.1,126,3.4,64.7
LA-019,"Calcasieu Parish",70.8,126,3.0,67.8
LA-021,"Caldwell Parish",67.7,126,2.9,64.8
LA-023,"Cameron Parish",71.4,126,2.9,68.5
LA-025,"Catahoula Parish",68.3,126,2.6,65.7
LA-027,"Claiborne Parish",66.6,126,3.1,63.5
LA-029,"Concordia Parish",68.5,126,2.4,66.1
LA-031,"De Soto Parish",68.1,126,3.3,64.8
LA-033,"East Baton Rouge Parish",69.8,126,2.7,67.1
LA-035,"East Carroll Parish",68.0,126,3.9,64.1
LA-037,"East Feliciana Parish",69.0,126,2.7,66.3
LA-039,"Evangeline Parish",69.7,126,2.5,67.2
LA-041,"Franklin Parish",68.3,126,3.2,65.1
LA-043,"Grant Parish",68.3,126,2.6,65.7
LA-045,"Iberia Parish",71.0,126,2.8,68.2
LA-047,"Iberville Parish",70.4,126,2.8,67.6
LA-049,"Jackson Parish",67.6,126,3.7,63.9
LA-051,"Jefferson Parish",71.6,126,2.8,68.8
LA-053,"Jefferson Davis Parish",70.4,126,2.3,68.1
LA-055,"Lafayette Parish",70.8,126,3.0,67.8
LA-057,"Lafourche Parish",71.9,126,3.1,68.8
LA-059,"La Salle Parish",68.2,126,2.6,65.6
LA-061,"Lincoln Parish",67.3,126,3.7,63.6
LA-063,"Livingston Parish",69.9,126,2.8,67.1
LA-065,"Madison Parish",69.0,126,4.4,64.6
LA-067,"Morehouse Parish",66.9,126,3.1,63.8
LA-069,"Natchitoches Parish",68.6,126,3.2,65.4
LA-071,"Orleans Parish",71.0,126,2.9,68.1
LA-073,"Ouachita Parish",67.0,126,2.8,64.2
LA-075,"Plaquemines Parish",71.6,125,2.7,68.9
LA-077,"Pointe Coupee Parish",69.6,126,2.5,67.1
LA-079,"Rapides Parish",69.1,126,2.8,66.3
LA-081,"Red River Parish",68.4,126,3.6,64.8
LA-083,"Richland Parish",67.7,126,3.2,64.5
LA-085,"Sabine Parish",68.3,126,3.2,65.1
LA-087,"St. Bernard Parish",71.0,126,2.8,68.2
LA-089,"St. Charles Parish",71.5,126,3.1,68.4
LA-091,"St. Helena Parish",69.1,126,3.1,66
LA-093,"St. James Parish",71.1,126,3.2,67.9
LA-095,"St. John the Baptist Parish",71.1,126,3.2,67.9
LA-097,"St. Landry Parish",70.0,126,2.7,67.3
LA-099,"St. Martin Parish",70.8,126,2.9,67.9
LA-101,"St. Mary Parish",71.5,126,3.3,68.2
LA-103,"St. Tammany Parish",69.9,126,3.1,66.8
LA-105,"Tangipahoa Parish",69.6,126,3.2,66.4
LA-107,"Tensas Parish",68.4,126,3.2,65.2
LA-109,"Terrebonne Parish",72.5,126,3.6,68.9
LA-111,"Union Parish",66.8,126,3.2,63.6
LA-113,"Vermilion Parish",71.5,126,3.0,68.5
LA-115,"Vernon Parish",68.7,126,2.9,65.8
LA-117,"Washington Parish",69.0,126,3.2,65.8
LA-119,"Webster Parish",67.2,126,3.2,64
LA-121,"West Baton Rouge Parish",70.0,126,2.6,67.4
LA-123,"West Carroll Parish",67.6,126,3.6,64
LA-125,"West Feliciana Parish",69.0,126,2.4,66.6
LA-127,"Winn Parish",68.0,126,3.2,64.8
ME-001,"Androscoggin County",46.8,125,3.7,43.1
ME-003,"Aroostook County",40.7,120,2.9,37.8
ME-005,"Cumberland County",47.2,124,3.4,43.8
ME-007,"Franklin County",41.8,123,3.5,38.3
ME-009,"Hancock County",46.2,122,3.3,42.9
ME-011,"Kennebec County",46.6,124,3.7,42.9
ME-013,"Knox County",46.6,123,3.3,43.3
ME-015,"Lincoln County",47.2,126,3.6,43.6
ME-017,"Oxford County",44.0,124,3.6,40.4
ME-019,"Penobscot County",44.3,121,3.2,41.1
ME-021,"Piscataquis County",41.5,121,3.2,38.3
ME-023,"Sagadahoc County",47.7,126,3.9,43.8
ME-025,"Somerset County",41.8,121,3.3,38.5
ME-027,"Waldo County",46.1,124,3.4,42.7
ME-029,"Washington County",45.6,122,3.6,42
ME-031,"York County",47.8,123,3.1,44.7
MD-001,"Allegany County",54.2,125,2.9,51.3
MD-003,"Anne Arundel County",58.6,124,3.3,55.3
MD-005,"Baltimore County",56.3,123,3.3,53
MD-009,"Calvert County",58.4,122,2.9,55.5
MD-011,"Caroline County",57.8,122,3.2,54.6
MD-013,"Carroll County",55.1,125,3.3,51.8
MD-015,"Cecil County",56.4,123,3.1,53.3
MD-017,"Charles County",59.2,124,3.6,55.6
MD-019,"Dorchester County",58.7,122,3.1,55.6
MD-021,"Frederick County",55.7,126,3.3,52.4
MD-023,"Garrett County",50.6,126,3.4,47.2
MD-025,"Harford County",56.1,120,2.9,53.2
MD-027,"Howard County",56.4,124,3.4,53
MD-029,"Kent County",57.6,124,3.0,54.6
MD-031,"Montgomery County",56.8,124,3.4,53.4
MD-033,"Prince George's County",58.3,124,3.3,55
MD-035,"Queen Anne's County",57.7,124,3.0,54.7
MD-037,"St. Mary's County",58.7,121,2.8,55.9
MD-039,"Somerset County",59.5,122,3.4,56.1
MD-041,"Talbot County",58.3,121,2.8,55.5
MD-043,"Washington County",55.5,126,3.4,52.1
MD-045,"Wicomico County",58.8,122,3.4,55.4
MD-047,"Worcester County",59.0,122,3.4,55.6
MD-510,"Baltimore City",58.3,123,3.6,54.7
MD-511,"Washington, D.C.",58.6,125,3.5,55.1
MA-001,"Barnstable County",52.7,125,3.8,48.9
MA-003,"Berkshire County",47.7,125,3.6,44.1
MA-005,"Bristol County",52.8,125,3.7,49.1
MA-007,"Dukes County",53.1,124,3.7,49.4
MA-009,"Essex County",50.9,125,3.4,47.5
MA-011,"Franklin County",49.0,124,3.7,45.3
MA-013,"Hampden County",50.1,123,3.3,46.8
MA-015,"Hampshire County",49.6,125,3.2,46.4
MA-017,"Middlesex County",51.2,124,3.6,47.6
MA-019,"Nantucket County",52.7,125,4.1,48.6
MA-021,"Norfolk County",52.2,125,3.9,48.3
MA-023,"Plymouth County",52.7,125,3.8,48.9
MA-025,"Suffolk County",52.7,125,4.1,48.6
MA-027,"Worcester County",50.0,124,3.8,46.2
MI-001,"Alcona County",46.7,125,4.3,42.4
MI-003,"Alger County",43.7,121,3.6,40.1
MI-005,"Allegan County",51.0,123,3.4,47.6
MI-007,"Alpena County",47.1,125,4.8,42.3
MI-009,"Antrim County",47.4,125,4.7,42.7
MI-011,"Arenac County",48.7,124,4.3,44.4
MI-013,"Baraga County",41.8,119,3.7,38.1
MI-015,"Barry County",50.4,123,3.5,46.9
MI-017,"Bay County",50.1,125,4.5,45.6
MI-019,"Benzie County",47.9,125,5.1,42.8
MI-021,"Berrien County",51.8,123,3.3,48.5
MI-023,"Branch County",51.2,124,3.7,47.5
MI-025,"Calhoun County",50.6,123,3.6,47
MI-027,"Cass County",51.4,124,3.6,47.8
MI-029,"Charlevoix County",47.2,125,4.4,42.8
MI-031,"Cheboygan County",46.2,125,4.2,42
MI-033,"Chippewa County",43.9,124,4.3,39.6
MI-035,"Clare County",48.0,125,4.6,43.4
MI-037,"Clinton County",50.4,125,3.8,46.6
MI-039,"Crawford County",46.3,125,4.4,41.9
MI-041,"Delta County",44.9,122,3.9,41
MI-043,"Dickinson County",43.7,124,4.2,39.5
MI-045,"Eaton County",50.3,124,3.6,46.7
MI-047,"Emmet County",46.4,125,4.5,41.9
MI-049,"Genesee County",50.6,125,4.4,46.2
MI-051,"Gladwin County",48.9,125,4.6,44.3
MI-053,"Gogebic County",42.4,122,4.0,38.4
MI-055,"Grand Traverse County",48.0,125,5.2,42.8
MI-057,"Gratiot County",50.2,125,4.2,46
MI-059,"Hillsdale County",50.8,124,3.9,46.9
MI-061,"Houghton County",43.2,122,4.0,39.2
MI-063,"Huron County",48.5,124,3.8,44.7
MI-065,"Ingham County",50.5,125,4.0,46.5
MI-067,"Ionia County",50.2,124,3.9,46.3
MI-069,"Iosco County",47.5,123,4.1,43.4
MI-071,"Iron County",42.0,122,4.1,37.9
MI-073,"Isabella County",49.2,125,4.4,44.8
MI-075,"Jackson County",50.7,125,4.1,46.6
MI-077,"Kalamazoo County",51.0,123,3.5,47.5
MI-079,"Kalkaska County",46.9,125,4.7,42.2
MI-081,"Kent County",50.2,124,3.8,46.4
MI-083,"Keweenaw County",42.7,123,4.0,38.7
MI-085,"Lake County",48.1,125,4.1,44
MI-087,"Lapeer County",50.1,125,4.1,46
MI-089,"Leelanau County",47.9,125,5.1,42.8
MI-091,"Lenawee County",51.7,125,3.9,47.8
MI-093,"Livingston County",50.5,125,4.4,46.1
MI-095,"Luce County",43.1,122,3.7,39.4
MI-097,"Mackinac County",44.3,124,4.0,40.3
MI-099,"Macomb County",51.7,125,4.2,47.5
MI-101,"Manistee County",48.1,125,4.5,43.6
MI-103,"Marquette County",42.5,120,3.7,38.8
MI-105,"Mason County",48.6,125,4.1,44.5
MI-107,"Mecosta County",48.2,125,4.0,44.2
MI-109,"Menominee County",45.4,123,4.1,41.3
MI-111,"Midland County",50.1,125,4.5,45.6
MI-113,"Missaukee County",47.0,125,4.7,42.3
MI-115,"Monroe County",52.7,125,4.0,48.7
MI-117,"Montcalm County",49.4,125,4.2,45.2
MI-119,"Montmorency County",46.2,125,4.2,42
MI-121,"Muskegon County",50.0,125,3.9,46.1
MI-123,"Newaygo County",48.8,125,3.9,44.9
MI-125,"Oakland County",50.7,125,4.2,46.5
MI-127,"Oceana County",49.1,125,4.2,44.9
MI-129,"Ogemaw County",47.1,124,4.4,42.7
MI-131,"Ontonagon County",43.2,122,4.1,39.1
MI-133,"Osceola County",47.3,125,4.3,43
MI-135,"Oscoda County",46.3,125,4.3,42
MI-137,"Otsego County",45.5,125,4.1,41.4
MI-139,"Ottawa County",50.6,123,3.4,47.2
MI-141,"Presque Isle County",46.5,125,4.4,42.1
MI-143,"Roscommon County",47.0,125,4.6,42.4
MI-145,"Saginaw County",50.6,125,4.4,46.2
MI-147,"St. Clair County",51.1,125,4.1,47
MI-149,"St. Joseph County",51.4,123,3.5,47.9
MI-151,"Sanilac County",49.3,124,3.8,45.5
MI-153,"Schoolcraft County",44.3,122,3.6,40.7
MI-155,"Shiawassee County",50.4,125,4.0,46.4
MI-157,"Tuscola County",49.7,124,4.0,45.7
MI-159,"Van Buren County",51.6,124,3.7,47.9
MI-161,"Washtenaw County",51.0,125,4.2,46.8
MI-163,"Wayne County",52.2,125,4.1,48.1
MI-165,"Wexford County",47.2,125,4.7,42.5
MN-001,"Aitkin County",43.4,124,4.8,38.6
MN-003,"Anoka County",47.7,125,4.6,43.1
MN-005,"Becker County",43.7,126,4.9,38.8
MN-007,"Beltrami County",42.4,126,5.2,37.2
MN-009,"Benton County",45.9,124,4.6,41.3
MN-011,"Big Stone County",47.0,126,4.6,42.4
MN-013,"Blue Earth County",48.7,124,4.0,44.7
MN-015,"Brown County",48.5,124,4.1,44.4
MN-017,"Carlton County",42.6,122,4.3,38.3
MN-019,"Carver County",48.1,124,4.5,43.6
MN-021,"Cass County",43.9,126,5.2,38.7
MN-023,"Chippewa County",47.6,126,4.5,43.1
MN-025,"Chisago County",47.3,126,4.9,42.4
MN-027,"Clay County",45.3,126,5.1,40.2
MN-029,"Clearwater County",42.6,126,4.9,37.7
MN-031,"Cook County",38.8,120,3.5,35.3
MN-033,"Cottonwood County",47.6,124,3.9,43.7
MN-035,"Crow Wing County",44.4,124,4.8,39.6
MN-037,"Dakota County",48.7,124,4.5,44.2
MN-039,"Dodge County",47.2,124,4.3,42.9
MN-041,"Douglas County",44.9,126,4.8,40.1
MN-043,"Faribault County",48.6,124,3.8,44.8
MN-045,"Fillmore County",47.3,124,3.7,43.6
MN-047,"Freeborn County",48.0,124,4.1,43.9
MN-049,"Goodhue County",48.0,124,4.3,43.7
MN-051,"Grant County",45.9,126,4.9,41
MN-053,"Hennepin County",48.1,124,4.6,43.5
MN-055,"Houston County",48.8,124,3.9,44.9
MN-057,"Hubbard County",43.5,126,5.2,38.3
MN-059,"Isanti County",46.9,126,4.8,42.1
MN-061,"Itasca County",42.1,124,4.8,37.3
MN-063,"Jackson County",47.8,124,3.8,44
MN-065,"Kanabec County",45.6,126,5.0,40.6
MN-067,"Kandiyohi County",46.7,126,4.6,42.1
MN-069,"Kittson County",43.2,126,6.4,36.8
MN-071,"Koochiching County",41.5,126,5.1,36.4
MN-073,"Lac qui Parle County",47.6,126,4.4,43.2
MN-075,"Lake County",40.0,121,4.1,35.9
MN-077,"Lake of the Woods County",41.4,126,5.2,36.2
MN-079,"Le Sueur County",48.3,124,4.2,44.1
MN-081,"Lincoln County",46.6,124,3.9,42.7
MN-083,"Lyon County",47.7,124,4.0,43.7
MN-085,"McLeod County",47.6,124,4.3,43.3
MN-087,"Mahnomen County",43.1,126,4.8,38.3
MN-089,"Marshall County",43.0,126,5.5,37.5
MN-091,"Martin County",48.4,124,4.0,44.4
MN-093,"Meeker County",46.7,124,4.4,42.3
MN-095,"Mille Lacs County",45.5,126,4.9,40.6
MN-097,"Morrison County",45.2,124,4.7,40.5
MN-099,"Mower County",47.4,124,4.3,43.1
MN-101,"Murray County",47.3,125,4.0,43.3
MN-103,"Nicollet County",48.3,124,3.9,44.4
MN-105,"Nobles County",47.6,123,3.7,43.9
MN-107,"Norman County",44.5,126,4.9,39.6
MN-109,"Olmsted County",47.3,124,4.1,43.2
MN-111,"Otter Tail County",44.8,126,5.0,39.8
MN-113,"Pennington County",42.9,126,5.0,37.9
MN-115,"Pine County",44.6,124,4.9,39.7
MN-117,"Pipestone County",47.2,124,4.0,43.2
MN-119,"Polk County",43.7,126,5.0,38.7
MN-121,"Pope County",45.6,126,4.7,40.9
MN-123,"Ramsey County",48.2,124,4.3,43.9
MN-125,"Red Lake County",43.2,126,4.9,38.3
MN-127,"Redwood County",48.3,124,4.2,44.1
MN-129,"Renville County",48.0,126,4.5,43.5
MN-131,"Rice County",48.2,124,4.5,43.7
MN-133,"Rock County",48.3,125,4.0,44.3
MN-135,"Roseau County",42.1,126,5.9,36.2
MN-137,"St. Louis County",41.1,123,4.6,36.5
MN-139,"Scott County",48.6,124,4.4,44.2
MN-141,"Sherburne County",46.6,123,4.5,42.1
MN-143,"Sibley County",48.2,124,4.2,44
MN-145,"Stearns County",45.7,123,4.5,41.2
MN-147,"Steele County",48.0,124,4.6,43.4
MN-149,"Stevens County",46.3,126,4.7,41.6
MN-151,"Swift County",46.9,126,4.7,42.2
MN-153,"Todd County",44.8,126,4.8,40
MN-155,"Traverse County",46.8,126,4.9,41.9
MN-157,"Wabasha County",48.1,124,4.2,43.9
MN-159,"Wadena County",44.6,126,5.3,39.3
MN-161,"Waseca County",48.5,125,4.5,44
MN-163,"Washington County",48.0,124,4.4,43.6
MN-165,"Watonwan County",48.5,124,4.1,44.4
MN-167,"Wilkin County",46.2,126,5.2,41
MN-169,"Winona County",48.5,124,4.4,44.1
MN-171,"Wright County",47.1,125,4.5,42.6
MN-173,"Yellow Medicine County",47.8,124,4.1,43.7
MS-001,"Adams County",68.0,126,2.5,65.5
MS-003,"Alcorn County",63.0,126,3.0,60
MS-005,"Amite County",68.3,126,3.0,65.3
MS-007,"Attala County",66.1,126,3.4,62.7
MS-009,"Benton County",63.6,126,3.3,60.3
MS-011,"Bolivar County",65.8,126,2.9,62.9
MS-013,"Calhoun County",65.4,126,3.2,62.2
MS-015,"Carroll County",66.0,126,3.4,62.6
MS-017,"Chickasaw County",65.3,126,3.1,62.2
MS-019,"Choctaw County",65.5,126,3.4,62.1
MS-021,"Claiborne County",68.2,126,3.2,65
MS-023,"Clarke County",67.1,126,2.9,64.2
MS-025,"Clay County",66.1,126,3.4,62.7
MS-027,"Coahoma County",65.4,126,3.2,62.2
MS-029,"Copiah County",67.6,126,2.8,64.8
MS-031,"Covington County",67.5,126,2.7,64.8
MS-033,"DeSoto County",64.6,126,3.0,61.6
MS-035,"Forrest County",68.4,126,2.8,65.6
MS-037,"Franklin County",67.8,126,2.7,65.1
MS-039,"George County",68.5,126,2.6,65.9
MS-041,"Greene County",68.4,126,2.8,65.6
MS-043,"Grenada County",65.7,126,3.1,62.6
MS-045,"Hancock County",69.3,126,2.8,66.5
MS-047,"Harrison County",68.6,126,2.2,66.4
MS-049,"Hinds County",67.9,126,3.3,64.6
MS-051,"Holmes County",66.9,126,3.5,63.4
MS-053,"Humphreys County",67.5,126,3.5,64
MS-055,"Issaquena County",68.1,126,3.9,64.2
MS-057,"Itawamba County",64.5,126,3.1,61.4
MS-059,"Jackson County",69.0,126,2.5,66.5
MS-061,"Jasper County",67.0,126,2.9,64.1
MS-063,"Jefferson County",67.8,126,2.7,65.1
MS-065,"Jefferson Davis County",67.8,126,2.9,64.9
MS-067,"Jones County",67.6,126,2.6,65
MS-069,"Kemper County",66.1,126,2.9,63.2
MS-071,"Lafayette County",64.7,126,3.0,61.7
MS-073,"Lamar County",68.3,126,2.8,65.5
MS-075,"Lauderdale County",66.6,125,3.1,63.5
MS-077,"Lawrence County",68.1,126,3.0,65.1
MS-079,"Leake County",66.3,126,3.2,63.1
MS-081,"Lee County",64.9,126,3.1,61.8
MS-083,"Leflore County",66.8,126,3.5,63.3
MS-085,"Lincoln County",67.6,126,2.8,64.8
MS-087,"Lowndes County",66.4,126,3.4,63
MS-089,"Madison County",67.3,126,3.2,64.1
MS-091,"Marion County",68.5,126,2.8,65.7
MS-093,"Marshall County",64.2,126,3.3,60.9
MS-095,"Monroe County",65.3,125,2.9,62.4
MS-097,"Montgomery County",65.1,126,2.8,62.3
MS-099,"Neshoba County",65.8,126,3.0,62.8
MS-101,"Newton County",66.5,126,3.2,63.3
MS-103,"Noxubee County",66.4,126,3.2,63.2
MS-105,"Oktibbeha County",66.5,126,3.9,62.6
MS-107,"Panola County",65.0,126,2.9,62.1
MS-109,"Pearl River County",68.8,126,3.0,65.8
MS-111,"Perry County",68.4,126,2.8,65.6
MS-113,"Pike County",68.5,126,3.3,65.2
MS-115,"Pontotoc County",64.7,126,3.0,61.7
MS-117,"Prentiss County",63.7,126,3.0,60.7
MS-119,"Quitman County",65.4,126,3.0,62.4
MS-121,"Rankin County",67.5,126,3.3,64.2
MS-123,"Scott County",66.6,126,3.3,63.3
MS-125,"Sharkey County",67.9,126,3.8,64.1
MS-127,"Simpson County",67.5,126,3.1,64.4
MS-129,"Smith County",67.1,126,3.0,64.1
MS-131,"Stone County",68.1,126,2.3,65.8
MS-133,"Sunflower County",66.5,126,3.2,63.3
MS-135,"Tallahatchie County",66.0,126,3.2,62.8
MS-137,"Tate County",64.5,126,2.8,61.7
MS-139,"Tippah County",63.3,126,3.1,60.2
MS-141,"Tishomingo County",63.1,126,3.0,60.1
MS-143,"Tunica County",64.7,125,2.7,62
MS-145,"Union County",64.3,126,3.1,61.2
MS-147,"Walthall County",68.5,126,3.0,65.5
MS-149,"Warren County",68.7,126,4.0,64.7
MS-151,"Washington County",66.9,126,3.2,63.7
MS-153,"Wayne County",67.5,126,2.7,64.8
MS-155,"Webster County",65.4,126,3.2,62.2
MS-157,"Wilkinson County",68.4,126,2.5,65.9
MS-159,"Winston County",65.9,126,3.5,62.4
MS-161,"Yalobusha County",65.2,126,3.0,62.2
MS-163,"Yazoo County",67.9,126,3.6,64.3
MO-001,"Adair County",54.7,125,3.6,51.1
MO-003,"Andrew County",55.6,124,3.3,52.3
MO-005,"Atchison County",55.2,125,3.7,51.5
MO-007,"Audrain County",56.6,125,3.4,53.2
MO-009,"Barry County",59.5,125,3.2,56.3
MO-011,"Barton County",59.3,121,2.6,56.7
MO-013,"Bates County",58.7,123,3.1,55.6
MO-015,"Benton County",58.5,126,3.5,55
MO-017,"Bollinger County",58.7,122,2.6,56.1
MO-019,"Boone County",57.4,124,3.4,54
MO-021,"Buchanan County",56.6,125,3.6,53
MO-023,"Butler County",60.6,123,2.7,57.9
MO-025,"Caldwell County",55.9,124,3.5,52.4
MO-027,"Callaway County",57.4,124,3.2,54.2
MO-029,"Camden County",59.2,126,3.8,55.4
MO-031,"Cape Girardeau County",59.3,125,3.1,56.2
MO-033,"Carroll County",56.6,124,3.3,53.3
MO-035,"Carter County",59.1,125,3.0,56.1
MO-037,"Cass County",58.0,125,3.8,54.2
MO-039,"Cedar County",59.3,123,3.0,56.3
MO-041,"Chariton County",57.0,125,3.7,53.3
MO-043,"Christian County",58.5,124,3.1,55.4
MO-045,"Clark County",54.5,122,2.8,51.7
MO-047,"Clay County",57.1,125,3.7,53.4
MO-049,"Clinton County",55.9,125,3.6,52.3
MO-051,"Cole County",58.3,124,3.2,55.1
MO-053,"Cooper County",57.6,124,3.5,54.1
MO-055,"Crawford County",57.4,125,3.2,54.2
MO-057,"Dade County",59.4,123,3.2,56.2
MO-059,"Dallas County",58.1,124,3.0,55.1
MO-061,"Daviess County",55.1,124,3.1,52
MO-063,"DeKalb County",55.1,124,3.1,52
MO-065,"Dent County",57.8,125,3.3,54.5
MO-067,"Douglas County",58.3,124,3.0,55.3
MO-069,"Dunklin County",62.6,126,3.5,59.1
MO-071,"Franklin County",57.8,125,3.5,54.3
MO-073,"Gasconade County",57.6,125,3.3,54.3
MO-075,"Gentry County",54.6,124,3.3,51.3
MO-077,"Greene County",58.8,125,3.6,55.2
MO-079,"Grundy County",55.2,124,3.1,52.1
MO-081,"Harrison County",54.4,125,3.4,51
MO-083,"Henry County",58.7,124,3.4,55.3
MO-085,"Hickory County",58.4,124,3.0,55.4
MO-087,"Holt County",55.9,125,3.5,52.4
MO-089,"Howard County",57.4,125,3.6,53.8
MO-091,"Howell County",59.3,126,3.9,55.4
MO-093,"Iron County",57.1,124,2.7,54.4
MO-095,"Jackson County",57.6,125,3.7,53.9
MO-097,"Jasper County",59.9,123,3.0,56.9
MO-099,"Jefferson County",58.9,125,3.7,55.2
MO-101,"Johnson County",58.1,125,4.1,54
MO-103,"Knox County",54.6,124,3.1,51.5
MO-105,"Laclede County",58.4,125,3.3,55.1
MO-107,"Lafayette County",57.3,125,3.7,53.6
MO-109,"Lawrence County",59.1,123,3.2,55.9
MO-111,"Lewis County",55.0,123,2.8,52.2
MO-113,"Lincoln County",57.3,125,3.8,53.5
MO-115,"Linn County",56.0,125,3.5,52.5
MO-117,"Livingston County",55.9,123,3.1,52.8
MO-119,"McDonald County",60.7,125,3.5,57.2
MO-121,"Macon County",55.8,125,3.7,52.1
MO-123,"Madison County",57.5,122,2.4,55.1
MO-125,"Maries County",58.5,125,3.4,55.1
MO-127,"Marion County",55.7,123,2.9,52.8
MO-129,"Mercer County",53.8,123,2.8,51
MO-131,"Miller County",59.2,125,3.9,55.3
MO-133,"Mississippi County",60.7,125,2.9,57.8
MO-135,"Moniteau County",57.8,124,3.3,54.5
MO-137,"Monroe County",56.2,124,3.3,52.9
MO-139,"Montgomery County",57.2,125,3.7,53.5
MO-141,"Morgan County",58.1,125,3.7,54.4
MO-143,"New Madrid County",61.7,126,3.2,58.5
MO-145,"Newton County",60.3,125,3.4,56.9
MO-147,"Nodaway County",54.7,125,3.7,51
MO-149,"Oregon County",60.1,126,4.0,56.1
MO-151,"Osage County",58.1,124,3.2,54.9
MO-153,"Ozark County",59.4,125,3.2,56.2
MO-155,"Pemiscot County",63.0,126,3.8,59.2
MO-157,"Perry County",58.5,124,3.0,55.5
MO-159,"Pettis County",57.7,125,3.5,54.2
MO-161,"Phelps County",58.6,125,3.5,55.1
MO-163,"Pike County",56.8,125,3.8,53
MO-165,"Platte County",57.3,125,3.8,53.5
MO-167,"Polk County",58.7,124,3.3,55.4
MO-169,"Pulaski County",59.4,126,4.1,55.3
MO-171,"Putnam County",53.6,121,2.8,50.8
MO-173,"Ralls County",56.3,125,3.3,53
MO-175,"Randolph County",56.8,125,3.8,53
MO-177,"Ray County",56.7,125,3.6,53.1
MO-179,"Reynolds County",57.7,124,2.9,54.8
MO-181,"Ripley County",60.0,125,2.9,57.1
MO-183,"St. Charles County",58.3,125,3.6,54.7
MO-185,"St. Clair County",58.8,122,2.8,56
MO-186,"Ste. Genevieve County",58.3,124,3.1,55.2
MO-187,"St. Francois County",57.4,124,2.8,54.6
MO-189,"St. Louis County",58.8,125,3.6,55.2
MO-195,"Saline County",57.2,125,3.5,53.7
MO-197,"Schuyler County",54.0,123,3.3,50.7
MO-199,"Scotland County",54.2,123,3.1,51.1
MO-201,"Scott County",60.3,124,3.0,57.3
MO-203,"Shannon County",59.0,126,3.8,55.2
MO-205,"Shelby County",55.1,123,2.9,52.2
MO-207,"Stoddard County",60.8,123,2.9,57.9
MO-209,"Stone County",59.4,123,3.0,56.4
MO-211,"Sullivan County",54.6,123,3.0,51.6
MO-213,"Taney County",59.2,123,2.6,56.6
MO-215,"Texas County",58.3,125,3.4,54.9
MO-217,"Vernon County",59.1,121,2.7,56.4
MO-219,"Warren County",57.6,125,3.9,53.7
MO-221,"Washington County",57.5,125,3.3,54.2
MO-223,"Wayne County",58.8,122,2.5,56.3
MO-225,"Webster County",57.6,124,3.0,54.6
MO-227,"Worth County",54.1,125,3.7,50.4
MO-229,"Wright County",57.7,124,2.9,54.8
MO-510,"St. Louis City",59.2,125,3.7,55.5
MT-001,"Beaverhead County",39.1,120,2.4,36.7
MT-003,"Big Horn County",46.6,119,2.6,44
MT-005,"Blaine County",44.7,118,3.4,41.3
MT-007,"Broadwater County",43.9,117,2.2,41.7
MT-009,"Carbon County",44.3,121,3.0,41.3
MT-011,"Carter County",46.3,122,3.4,42.9
MT-013,"Cascade County",44.5,113,2.3,42.2
MT-015,"Chouteau County",45.1,112,2.3,42.8
MT-017,"Custer County",47.5,122,3.5,44
MT-019,"Daniels County",41.9,122,3.8,38.1
MT-021,"Dawson County",45.4,119,3.4,42
MT-023,"Deer Lodge County",39.4,122,2.6,36.8
MT-025,"Fallon County",45.6,117,3.0,42.6
MT-027,"Fergus County",45.6,116,2.6,43
MT-029,"Flathead County",41.3,122,2.5,38.8
MT-031,"Gallatin County",41.1,119,2.5,38.6
MT-033,"Garfield County",46.0,115,3.1,42.9
MT-035,"Glacier County",41.3,122,3.3,38
MT-037,"Golden Valley County",45.3,107,1.8,43.5
MT-039,"Granite County",40.6,122,2.6,38
MT-041,"Hill County",43.5,117,3.2,40.3
MT-043,"Jefferson County",42.2,119,2.5,39.7
MT-045,"Judith Basin County",42.9,111,2.3,40.6
MT-047,"Lake County",44.5,116,2.2,42.3
MT-049,"Lewis and Clark County",42.3,121,2.6,39.7
MT-051,"Liberty County",43.8,118,3.4,40.4
MT-053,"Lincoln County",42.9,122,2.6,40.3
MT-055,"McCone County",45.2,120,3.6,41.6
MT-057,"Madison County",41.1,121,2.6,38.5
MT-059,"Meagher County",41.2,121,2.7,38.5
MT-061,"Mineral County",42.9,114,1.8,41.1
MT-063,"Missoula County",42.2,115,1.9,40.3
MT-065,"Musselshell County",46.3,103,1.6,44.7
MT-067,"Park County",40.8,122,3.0,37.8
MT-069,"Petroleum County",47.5,113,2.6,44.9
MT-071,"Phillips County",45.5,120,3.6,41.9
MT-073,"Pondera County",43.3,118,3.0,40.3
MT-075,"Powder River County",47.6,123,3.3,44.3
MT-077,"Powell County",41.1,123,2.8,38.3
MT-079,"Prairie County",46.3,119,3.3,43
MT-081,"Ravalli County",41.2,117,2.0,39.2
MT-083,"Richland County",45.0,122,3.7,41.3
MT-085,"Roosevelt County",44.1,122,4.1,40
MT-087,"Rosebud County",46.7,115,2.6,44.1
MT-089,"Sanders County",43.2,98,1.2,42
