"Location ID","Location","Value","Rank","Anomaly (1901-2000 base period)","1901-2000 Mean"
TX-161,"Freestone County",68.3,123,2.6,65.7
TX-163,"Frio County",72.7,124,3.0,69.7
TX-165,"Gaines County",63.6,123,2.7,60.9
TX-167,"Galveston County",71.6,123,2.7,68.9
TX-169,"Garza County",65.5,125,3.2,62.3
TX-171,"Gillespie County",67.5,125,2.6,64.9
TX-173,"Glasscock County",65.7,122,2.5,63.2
TX-175,"Goliad County",72.6,124,2.8,69.8
TX-177,"Gonzales County",70.8,121,2.1,68.7
TX-179,"Gray County",61.1,126,3.8,57.3
TX-181,"Grayson County",66.2,126,2.9,63.3
TX-183,"Gregg County",67.4,122,2.3,65.1
TX-185,"Grimes County",69.8,124,2.7,67.1
TX-187,"Guadalupe County",70.4,122,2.0,68.4
TX-189,"Hale County",61.3,124,3.1,58.2
TX-191,"Hall County",64.6,126,3.8,60.8
TX-193,"Hamilton County",67.3,123,2.6,64.7
TX-195,"Hansford County",60.0,125,3.2,56.8
TX-197,"Hardeman County",65.3,125,3.2,62.1
TX-199,"Hardin County",69.5,125,2.6,66.9
TX-201,"Harris County",71.2,123,2.7,68.5
TX-203,"Harrison County",67.3,121,2.2,65.1
TX-205,"Hartley County",58.5,126,3.2,55.3
TX-207,"Haskell County",66.7,125,3.1,63.6
TX-209,"Hays County",69.6,124,2.7,66.9
TX-211,"Hemphill County",61.4,126,3.7,57.7
TX-213,"Henderson County",67.7,124,2.6,65.1
TX-215,"Hidalgo County",76.8,124,3.0,73.8
TX-217,"Hill County",68.4,125,2.6,65.8
TX-219,"Hockley County",62.1,124,3.3,58.8
TX-221,"Hood County",67.4,123,2.3,65.1
TX-223,"Hopkins County",66.4,124,2.8,63.6
TX-225,"Houston County",68.6,124,2.4,66.2
TX-227,"Howard County",66.0,123,2.6,63.4
TX-229,"Hudspeth County",63.2,121,2.7,60.5
TX-231,"Hunt County",66.5,124,3.0,63.5
TX-233,"Hutchinson County",61.6,126,3.8,57.8
TX-235,"Irion County",66.2,122,2.3,63.9
TX-237,"Jack County",67.1,126,3.7,63.4
TX-239,"Jackson County",71.7,122,2.7,69
TX-241,"Jasper County",68.6,124,2.5,66.1
TX-243,"Jeff Davis County",63.1,123,3.0,60.1
TX-245,"Jefferson County",70.3,124,2.4,67.9
TX-247,"Jim Hogg County",75.8,125,3.6,72.2
TX-249,"Jim Wells County",74.9,125,3.6,71.3
TX-251,"Johnson County",68.0,124,2.6,65.4
TX-253,"Jones County",67.0,125,3.1,63.9
TX-255,"Karnes County",71.8,124,2.3,69.5
TX-257,"Kaufman County",67.7,125,2.5,65.2
TX-259,"Kendall County",68.6,125,2.6,66
TX-261,"Kenedy County",75.6,125,3.3,72.3
TX-263,"Kent County",66.2,126,3.3,62.9
TX-265,"Kerr County",67.4,125,2.8,64.6
TX-267,"Kimble County",67.6,126,3.5,64.1
TX-269,"King County",66.1,126,3.3,62.8
TX-271,"Kinney County",70.9,122,2.1,68.8
TX-273,"Kleberg County",75.2,125,3.8,71.4
TX-275,"Knox County",66.7,125,3.4,63.3
TX-277,"Lamar County",65.9,125,2.9,63
TX-279,"Lamb County",60.9,125,3.2,57.7
TX-281,"Lampasas County",68.1,125,2.7,65.4
TX-283,"La Salle County",74.0,125,3.1,70.9
TX-285,"Lavaca County",71.1,121,2.6,68.5
TX-287,"Lee County",69.8,124,2.7,67.1
TX-289,"Leon County",68.3,122,2.2,66.1
TX-291,"Liberty County",70.5,125,2.8,67.7
TX-293,"Limestone County",68.3,123,2.5,65.8
TX-295,"Lipscomb County",60.6,126,3.6,57
TX-297,"Live Oak County",73.5,126,2.9,70.6
TX-299,"Llano County",68.8,125,2.8,66
TX-301,"Loving County",66.8,125,3.2,63.6
TX-303,"Lubbock County",62.8,125,3.6,59.2
TX-305,"Lynn County",63.8,124,3.1,60.7
TX-307,"McCulloch County",67.3,125,2.8,64.5
TX-309,"McLennan County",68.4,124,2.7,65.7
TX-311,"McMullen County",73.7,125,3.0,70.7
TX-313,"Madison County",69.0,124,2.3,66.7
TX-315,"Marion County",67.0,123,2.2,64.8
TX-317,"Martin County",65.5,122,2.6,62.9
TX-319,"Mason County",67.8,125,2.8,65
TX-321,"Matagorda County",71.7,122,2.6,69.1
TX-323,"Maverick County",72.4,118,2.0,70.4
TX-325,"Medina County",71.2,125,2.8,68.4
TX-327,"Menard County",66.9,125,3.3,63.6
TX-329,"Midland County",66.3,122,3.0,63.3
TX-331,"Milam County",69.3,124,3.1,66.2
TX-333,"Mills County",67.6,125,2.9,64.7
TX-335,"Mitchell County",66.4,124,2.8,63.6
TX-337,"Montague County",66.4,125,3.3,63.1
TX-339,"Montgomery County",70.2,123,2.7,67.5
TX-341,"Moore County",60.1,126,3.5,56.6
TX-343,"Morris County",66.5,123,2.7,63.8
TX-345,"Motley County",64.7,126,3.5,61.2
TX-347,"Nacogdoches County",68.0,123,2.4,65.6
TX-349,"Navarro County",68.5,123,2.7,65.8
TX-351,"Newton County",68.5,124,2.4,66.1
TX-353,"Nolan County",66.2,125,3.5,62.7
TX-355,"Nueces County",74.6,125,3.4,71.2
TX-357,"Ochiltree County",60.4,126,3.5,56.9
TX-359,"Oldham County",59.6,126,3.1,56.5
TX-361,"Orange County",69.9,125,2.5,67.4
TX-363,"Palo Pinto County",67.1,125,2.9,64.2
TX-365,"Panola County",67.5,121,2.1,65.4
TX-367,"Parker County",66.7,121,2.2,64.5
TX-369,"Parmer County",59.4,125,3.3,56.1
TX-371,"Pecos County",66.8,125,3.0,63.8
TX-373,"Polk County",69.3,124,2.6,66.7
TX-375,"Potter County",60.8,126,3.8,57
TX-377,"Presidio County",66.6,124,3.1,63.5
TX-379,"Rains County",66.8,124,3.0,63.8
TX-381,"Randall County",60.1,126,3.5,56.6
TX-383,"Reagan County",65.9,120,2.3,63.6
TX-385,"Real County",67.9,125,2.5,65.4
TX-387,"Red River County",65.6,125,2.9,62.7
TX-389,"Reeves County",66.9,125,3.2,63.7
TX-391,"Refugio County",73.2,125,3.0,70.2
TX-393,"Roberts County",61.5,126,3.8,57.7
TX-395,"Robertson County",68.9,125,2.6,66.3
TX-397,"Rockwall County",67.3,126,3.0,64.3
TX-399,"Runnels County",67.3,125,3.1,64.2
TX-401,"Rusk County",67.4,123,2.1,65.3
TX-403,"Sabine County",67.7,123,2.3,65.4
TX-405,"San Augustine County",67.9,123,2.3,65.6
TX-407,"San Jacinto County",69.8,124,2.6,67.2
TX-409,"San Patricio County",73.8,125,2.9,70.9
TX-411,"San Saba County",67.9,125,2.8,65.1
TX-413,"Schleicher County",66.3,123,2.7,63.6
TX-415,"Scurry County",65.8,125,3.0,62.8
TX-417,"Shackelford County",67.1,125,3.2,63.9
TX-419,"Shelby County",67.3,122,1.9,65.4
TX-421,"Sherman County",59.1,125,3.0,56.1
TX-423,"Smith County",67.2,124,2.5,64.7
TX-425,"Somervell County",67.8,125,2.5,65.3
TX-427,"Starr County",76.8,125,3.4,73.4
TX-429,"Stephens County",67.1,125,3.3,63.8
TX-431,"Sterling County",65.7,122,2.3,63.4
TX-433,"Stonewall County",66.7,126,3.3,63.4
TX-435,"Sutton County",66.9,125,2.8,64.1
TX-437,"Swisher County",60.6,125,3.1,57.5
TX-439,"Tarrant County",68.2,125,2.8,65.4
TX-441,"Taylor County",66.6,125,3.1,63.5
TX-443,"Terrell County",68.7,124,2.6,66.1
TX-445,"Terry County",62.9,124,2.8,60.1
TX-447,"Throckmorton County",67.2,126,3.5,63.7
TX-449,"Titus County",66.2,123,2.7,63.5
TX-451,"Tom Green County",67.2,123,2.8,64.4
TX-453,"Travis County",69.7,124,2.7,67
TX-455,"Trinity County",69.1,125,2.6,66.5
TX-457,"Tyler County",68.7,123,2.4,66.3
TX-459,"Upshur County",66.8,123,2.5,64.3
TX-461,"Upton County",67.3,123,3.0,64.3
TX-463,"Uvalde County",70.8,124,2.3,68.5
TX-465,"Val Verde County",70.1,125,2.6,67.5
TX-467,"Van Zandt County",67.3,124,2.9,64.4
TX-469,"Victoria County",72.4,123,3.0,69.4
TX-471,"Walker County",69.4,123,2.4,67
TX-473,"Waller County",70.8,124,2.9,67.9
TX-475,"Ward County",67.6,124,3.2,64.4
TX-477,"Washington County",70.5,124,3.0,67.5
TX-479,"Webb County",74.8,125,3.2,71.6
TX-481,"Wharton County",71.1,119,2.3,68.8
TX-483,"Wheeler County",62.0,126,3.6,58.4
TX-485,"Wichita County",66.3,125,3.3,63
TX-487,"Wilbarger County",66.1,125,3.3,62.8
TX-489,"Willacy County",76.1,124,3.0,73.1
TX-491,"Williamson County",69.5,125,3.1,66.4
TX-493,"Wilson County",71.4,124,2.3,69.1
TX-495,"Winkler County",66.7,125,3.5,63.2
TX-497,"Wise County",66.9,125,2.9,64
TX-499,"Wood County",66.8,124,2.9,63.9
TX-501,"Yoakum County",62.3,126,3.3,59
TX-503,"Young County",67.2,126,3.7,63.5
TX-505,"Zapata County",76.4,125,3.4,73
TX-507,"Zavala County",72.6,124,2.5,70.1
UT-001,"Beaver County",49.8,111,1.9,47.9
UT-003,"Box Elder County",49.2,118,2.2,47
UT-005,"Cache County",45.5,122,2.9,42.6
UT-007,"Carbon County",46.6,124,3.3,43.3
UT-009,"Daggett County",43.4,124,3.0,40.4
UT-011,"Davis County",51.2,122,3.3,47.9
UT-013,"Duchesne County",43.2,120,3.0,40.2
UT-015,"Emery County",51.9,122,2.8,49.1
UT-017,"Garfield County",50.1,121,2.8,47.3
UT-019,"Grand County",52.5,120,3.2,49.3
UT-021,"Iron County",49.7,112,2.1,47.6
UT-023,"Juab County",51.0,114,1.8,49.2
UT-025,"Kane County",53.8,119,2.5,51.3
UT-027,"Millard County",51.6,107,1.8,49.8
UT-029,"Morgan County",45.6,121,3.0,42.6
UT-031,"Piute County",44.7,117,2.2,42.5
UT-033,"Rich County",42.3,122,2.9,39.4
UT-035,"Salt Lake County",50.7,120,3.0,47.7
UT-037,"San Juan County",54.3,122,2.7,51.6
UT-039,"Sanpete County",45.0,116,1.9,43.1
UT-041,"Sevier County",46.0,118,2.1,43.9
UT-043,"Summit County",40.5,121,2.8,37.7
UT-045,"Tooele County",51.7,114,1.8,49.9
UT-047,"Uintah County",47.7,123,3.4,44.3
UT-049,"Utah County",48.1,119,2.4,45.7
UT-051,"Wasatch County",42.6,120,2.6,40
UT-053,"Washington County",56.9,115,2.0,54.9
UT-055,"Wayne County",52.7,123,3.2,49.5
UT-057,"Weber County",47.8,122,3.1,44.7
VT-001,"Addison County",47.2,126,4.5,42.7
VT-003,"Bennington County",46.1,126,4.6,41.5
VT-005,"Caledonia County",43.7,126,3.6,40.1
VT-007,"Chittenden County",47.4,126,4.8,42.6
VT-009,"Essex County",43.4,126,4.3,39.1
VT-011,"Franklin County",46.5,126,4.6,41.9
VT-013,"Grand Isle County",48.0,126,4.2,43.8
VT-015,"Lamoille County",44.5,126,4.4,40.1
VT-017,"Orange County",45.0,126,3.8,41.2
VT-019,"Orleans County",44.0,126,4.3,39.7
VT-021,"Rutland County",46.5,126,4.5,42
VT-023,"Washington County",44.6,126,4.0,40.6
VT-025,"Windham County",47.0,126,4.4,42.6
VT-027,"Windsor County",46.3,126,4.3,42
VA-001,"Accomack County",60.1,124,3.6,56.5
VA-003,"Albemarle County",57.9,125,3.3,54.6
VA-005,"Alleghany County",55.0,125,2.7,52.3
VA-007,"Amelia County",59.4,124,2.7,56.7
VA-009,"Amherst County",57.2,125,2.8,54.4
VA-011,"Appomattox County",58.2,125,2.9,55.3
VA-013,"Arlington County",58.8,126,3.8,55
VA-015,"Augusta County",54.8,124,3.0,51.8
VA-017,"Bath County",53.9,125,2.7,51.2
VA-019,"Bedford County",57.8,125,2.6,55.2
VA-021,"Bland County",53.3,123,2.5,50.8
VA-023,"Botetourt County",56.8,124,2.4,54.4
VA-025,"Brunswick County",59.7,119,2.3,57.4
VA-027,"Buchanan County",55.6,119,2.1,53.5
VA-029,"Buckingham County",58.6,125,2.9,55.7
VA-031,"Campbell County",58.2,124,2.9,55.3
VA-033,"Caroline County",59.4,125,3.4,56
VA-035,"Carroll County",54.4,123,2.8,51.6
VA-036,"Charles City County",60.8,124,2.3,58.5
VA-037,"Charlotte County",58.7,124,2.7,56
VA-041,"Chesterfield County",59.8,124,2.3,57.5
VA-043,"Clarke County",55.8,126,3.2,52.6
VA-045,"Craig County",54.7,124,2.5,52.2
VA-047,"Culpeper County",57.4,124,3.2,54.2
VA-049,"Cumberland County",59.0,125,2.8,56.2
VA-051,"Dickenson County",55.5,119,2.0,53.5
VA-053,"Dinwiddie County",59.8,121,2.3,57.5
VA-057,"Essex County",60.0,126,3.2,56.8
VA-059,"Fairfax County",58.3,126,3.7,54.6
VA-061,"Fauquier County",56.9,125,3.4,53.5
VA-063,"Floyd County",53.6,123,2.5,51.1
VA-065,"Fluvanna County",58.7,125,3.0,55.7
VA-067,"Franklin County",57.8,124,2.7,55.1
VA-069,"Frederick County",55.1,125,3.1,52
VA-071,"Giles County",54.0,122,2.5,51.5
VA-073,"Gloucester County",60.7,124,2.6,58.1
VA-075,"Goochland County",58.7,124,2.6,56.1
VA-077,"Grayson County",52.2,123,2.5,49.7
VA-079,"Greene County",56.4,125,3.3,53.1
VA-081,"Greensville County",60.1,119,2.1,58
VA-083,"Halifax County",58.9,121,2.3,56.6
VA-085,"Hanover County",59.2,124,2.7,56.5
VA-087,"Henrico County",59.9,124,2.4,57.5
VA-089,"Henry County",58.6,123,2.4,56.2
VA-091,"Highland County",51.1,124,2.7,48.4
VA-093,"Isle of Wight County",60.9,119,2.2,58.7
VA-095,"James City County",60.9,124,2.5,58.4
VA-097,"King and Queen County",60.1,125,2.9,57.2
VA-099,"King George County",59.7,126,3.7,56
VA-101,"King William County",60.0,124,2.8,57.2
VA-103,"Lancaster County",60.0,124,2.8,57.2
VA-105,"Lee County",56.7,115,1.8,54.9
VA-107,"Loudoun County",56.6,125,3.3,53.3
VA-109,"Louisa County",58.2,125,2.9,55.3
VA-111,"Lunenburg County",59.1,123,2.5,56.6
VA-113,"Madison County",56.1,124,3.2,52.9
VA-115,"Mathews County",60.6,124,2.7,57.9
VA-117,"Mecklenburg County",59.5,122,2.4,57.1
VA-119,"Middlesex County",60.2,124,2.8,57.4
VA-121,"Montgomery County",55.0,123,2.4,52.6
VA-125,"Nelson County",57.0,126,3.0,54
VA-127,"New Kent County",60.3,124,2.6,57.7
VA-131,"Northampton County",60.7,124,3.0,57.7
VA-133,"Northumberland County",59.8,125,3.2,56.6
VA-135,"Nottoway County",59.3,123,2.7,56.6
VA-137,"Orange County",57.6,125,2.9,54.7
VA-139,"Page County",55.0,125,3.4,51.6
VA-141,"Patrick County",56.8,121,2.4,54.4
VA-143,"Pittsylvania County",58.6,122,2.2,56.4
VA-145,"Powhatan County",59.1,124,2.6,56.5
VA-147,"Prince Edward County",58.9,124,2.8,56.1
VA-149,"Prince George County",60.6,123,2.2,58.4
VA-153,"Prince William County",58.3,124,3.7,54.6
VA-155,"Pulaski County",55.0,123,2.7,52.3
VA-157,"Rappahannock County",55.8,125,3.4,52.4
VA-159,"Richmond County",59.9,126,3.1,56.8
VA-161,"Roanoke County",56.8,124,2.5,54.3
VA-163,"Rockbridge County",56.0,125,2.5,53.5
VA-165,"Rockingham County",54.8,124,3.3,51.5
VA-167,"Russell County",55.1,122,2.3,52.8
VA-169,"Scott County",57.1,121,2.2,54.9
VA-171,"Shenandoah County",55.1,124,3.1,52
VA-173,"Smyth County",53.4,122,2.4,51
VA-175,"Southampton County",60.4,118,2.0,58.4
VA-177,"Spotsylvania County",58.3,126,3.4,54.9
VA-179,"Stafford County",58.6,124,3.7,54.9
VA-181,"Surry County",60.8,121,2.3,58.5
VA-183,"Sussex County",60.3,120,2.2,58.1
VA-185,"Tazewell County",53.1,123,2.3,50.8
VA-187,"Warren County",55.5,126,3.2,52.3
VA-191,"Washington County",55.9,123,2.5,53.4
VA-193,"Westmoreland County",59.8,126,3.3,56.5
VA-195,"Wise County",54.6,115,1.9,52.7
VA-197,"Wythe County",53.8,123,2.4,51.4
VA-199,"York County",61.1,123,2.6,58.5
VA-510,"Alexandria City",59.3,126,3.8,55.5
VA-520,"Bristol City",57.5,123,2.6,54.9
VA-530,"Buena Vista City",57.2,125,2.5,54.7
VA-540,"Charlottesville City",58.5,125,3.3,55.2
VA-550,"Chesapeake City",61.2,122,2.4,58.8
VA-570,"Colonial Heights City",60.3,121,2.1,58.2
VA-580,"Covington City",56.8,125,2.7,54.1
VA-590,"Danville City",59.4,115,1.9,57.5
VA-595,"Emporia City",60.2,119,2.1,58.1
VA-600,"Fairfax City",58.0,126,3.7,54.3
VA-610,"Falls Church City",58.1,126,3.7,54.4
VA-620,"Franklin City",60.4,117,1.9,58.5
VA-630,"Fredericksburg City",58.6,126,3.6,55
VA-640,"Galax City",54.3,123,2.7,51.6
VA-650,"Hampton City",61.7,123,2.6,59.1
VA-660,"Harrisonburg City",56.1,125,3.4,52.7
VA-670,"Hopewell City",60.6,121,2.1,58.5
VA-680,"Lynchburg City",58.1,125,2.9,55.2
VA-683,"Manassas City",58.2,125,3.7,54.5
VA-685,"Manassas Park City",58.2,125,3.7,54.5
VA-690,"Martinsville City",58.6,123,2.3,56.3
VA-700,"Newport News City",61.5,123,2.5,59
VA-710,"Norfolk City",62.1,122,2.8,59.3
VA-720,"Norton City",54.6,114,1.8,52.8
VA-730,"Petersburg City",60.3,123,2.1,58.2
VA-735,"Poquoson City",61.6,123,2.6,59
VA-740,"Portsmouth City",62.0,122,2.5,59.5
VA-750,"Radford City",55.3,123,2.6,52.7
VA-760,"Richmond City",59.7,124,2.3,57.4
VA-770,"Roanoke City",58.3,124,2.6,55.7
VA-775,"Salem City",58.2,124,2.6,55.6
VA-790,"Staunton City",55.9,124,3.0,52.9
VA-800,"Suffolk City",60.8,118,2.0,58.8
VA-810,"Virginia Beach City",61.6,122,2.7,58.9
VA-820,"Waynesboro City",56.3,126,3.2,53.1
VA-830,"Williamsburg City",60.8,123,2.6,58.2
VA-840,"Winchester City",55.5,125,3.2,52.3
WA-001,"Adams County",49.7,101,1.3,48.4
WA-003,"Asotin County",49.1,114,2.1,47
WA-005,"Benton County",52.5,91,0.8,51.7
WA-007,"Chelan County",43.1,92,0.9,42.2
WA-009,"Clallam County",46.7,56,0.0,46.7
WA-011,"Clark County",51.5,87,0.6,50.9
WA-013,"Columbia County",48.2,102,1.4,46.8
WA-015,"Cowlitz County",49.3,83,0.6,48.7
WA-017,"Douglas County",48.1,92,1.0,47.1
WA-019,"Ferry County",43.4,102,1.3,42.1
WA-021,"Franklin County",52.1,103,1.3,50.8
WA-023,"Garfield County",48.7,106,1.6,47.1
WA-025,"Grant County",50.7,99,1.2,49.5
WA-027,"Grays Harbor County",49.3,60,0.1,49.2
WA-029,"Island County",50.1,66,0.2,49.9
WA-031,"Jefferson County",45.0,56,0.0,45
WA-033,"King County",47.1,56,0.2,46.9
WA-035,"Kitsap County",50.9,78,0.3,50.6
WA-037,"Kittitas County",45.0,86,0.8,44.2
WA-039,"Klickitat County",48.5,97,1.1,47.4
WA-041,"Lewis County",47.1,72,0.3,46.8
WA-043,"Lincoln County",47.1,93,0.8,46.3
WA-045,"Mason County",48.2,55,-0.1,48.3
WA-047,"Okanogan County",42.7,89,0.9,41.8
WA-049,"Pacific County",49.6,73,0.2,49.4
WA-051,"Pend Oreille County",42.9,105,1.5,41.4
WA-053,"Pierce County",46.4,71,0.2,46.2
WA-055,"San Juan County",49.9,55,0.1,49.8
WA-057,"Skagit County",45.6,82,0.4,45.2
WA-059,"Skamania County",45.1,82,0.6,44.5
WA-061,"Snohomish County",45.9,67,0.2,45.7
WA-063,"Spokane County",47.3,107,1.4,45.9
WA-065,"Stevens County",45.6,106,1.5,44.1
WA-067,"Thurston County",50.3,57,-0.0,50.3
WA-069,"Wahkiakum County",49.5,76,0.3,49.2
WA-071,"Walla Walla County",52.6,96,1.3,51.3
WA-073,"Whatcom County",44.2,91,0.7,43.5
WA-075,"Whitman County",49.3,103,1.4,47.9
WA-077,"Yakima County",46.3,88,0.7,45.6
WV-001,"Barbour County",53.4,121,2.7,50.7
WV-003,"Berkeley County",55.7,126,3.6,52.1
WV-005,"Boone County",56.6,122,2.5,54.1
WV-007,"Braxton County",55.7,123,2.6,53.1
WV-009,"Brooke County",54.0,125,3.2,50.8
WV-011,"Cabell County",57.2,124,2.6,54.6
WV-013,"Calhoun County",55.7,123,2.8,52.9
WV-015,"Clay County",56.2,124,2.7,53.5
WV-017,"Doddridge County",54.8,124,2.8,52
WV-019,"Fayette County",54.2,119,2.4,51.8
WV-021,"Gilmer County",55.6,124,2.7,52.9
WV-023,"Grant County",52.6,123,2.7,49.9
WV-025,"Greenbrier County",52.2,123,2.7,49.5
WV-027,"Hampshire County",54.4,124,2.8,51.6
WV-029,"Hancock County",53.6,126,3.2,50.4
WV-031,"Hardy County",53.6,123,2.7,50.9
WV-033,"Harrison County",54.6,123,2.7,51.9
WV-035,"Jackson County",56.0,123,2.5,53.5
WV-037,"Jefferson County",56.0,126,3.4,52.6
WV-039,"Kanawha County",56.9,122,2.6,54.3
WV-041,"Lewis County",55.1,123,2.7,52.4
WV-043,"Lincoln County",57.6,123,2.7,54.9
WV-045,"Logan County",57.1,122,2.4,54.7
WV-047,"McDowell County",55.4,121,2.3,53.1
WV-049,"Marion County",54.3,123,2.8,51.5
WV-051,"Marshall County",54.2,125,3.1,51.1
WV-053,"Mason County",56.1,120,2.3,53.8
WV-055,"Mercer County",53.9,124,2.5,51.4
WV-057,"Mineral County",54.5,124,2.7,51.8
WV-059,"Mingo County",57.5,122,2.3,55.2
WV-061,"Monongalia County",53.9,124,2.8,51.1
WV-063,"Monroe County",54.1,123,2.5,51.6
WV-065,"Morgan County",55.0,126,3.3,51.7
WV-067,"Nicholas County",53.7,123,2.8,50.9
WV-069,"Ohio County",53.8,125,3.1,50.7
WV-071,"Pendleton County",51.7,122,2.7,49
WV-073,"Pleasants County",55.2,125,3.1,52.1
WV-075,"Pocahontas County",49.3,123,2.5,46.8
WV-077,"Preston County",51.5,122,2.7,48.8
WV-079,"Putnam County",57.0,123,2.7,54.3
WV-081,"Raleigh County",53.7,119,2.3,51.4
WV-083,"Randolph County",49.8,123,2.6,47.2
WV-085,"Ritchie County",55.3,124,3.0,52.3
WV-087,"Roane County",55.9,123,2.6,53.3
WV-089,"Summers County",54.6,122,2.4,52.2
WV-091,"Taylor County",54.1,122,2.6,51.5
WV-093,"Tucker County",49.9,123,2.8,47.1
WV-095,"Tyler County",55.1,125,3.0,52.1
WV-097,"Upshur County",53.6,122,2.8,50.8
WV-099,"Wayne County",57.4,123,2.6,54.8
WV-101,"Webster County",51.9,117,2.2,49.7
WV-103,"Wetzel County",54.4,125,3.0,51.4
WV-105,"Wirt County",55.6,124,2.8,52.8
WV-107,"Wood County",55.7,124,2.9,52.8
WV-109,"Wyoming County",55.2,121,2.3,52.9
WI-001,"Adams County",48.6,126,5.1,43.5
WI-003,"Ashland County",43.7,124,4.6,39.1
WI-005,"Barron County",45.6,125,4.5,41.1
WI-007,"Bayfield County",43.7,125,4.6,39.1
WI-009,"Brown County",48.2,126,5.3,42.9
WI-011,"Buffalo County",49.0,126,5.0,44
WI-013,"Burnett County",45.7,126,5.0,40.7
WI-015,"Calumet County",48.7,126,5.2,43.5
WI-017,"Chippewa County",46.5,125,4.6,41.9
WI-019,"Clark County",46.3,126,4.8,41.5
WI-021,"Columbia County",49.6,126,4.8,44.8
WI-023,"Crawford County",50.0,125,4.3,45.7
WI-025,"Dane County",50.2,126,4.7,45.5
WI-027,"Dodge County",49.2,125,4.2,45
WI-029,"Door County",47.1,126,4.6,42.5
WI-031,"Douglas County",43.6,125,4.5,39.1
WI-033,"Dunn County",47.3,125,4.5,42.8
WI-035,"Eau Claire County",47.6,126,5.0,42.6
WI-037,"Florence County",43.8,126,4.9,38.9
WI-039,"Fond du Lac County",48.6,125,4.5,44.1
WI-041,"Forest County",43.3,125,4.6,38.7
WI-043,"Grant County",50.5,125,4.3,46.2
WI-045,"Green County",50.8,126,4.6,46.2
WI-047,"Green Lake County",49.1,125,4.7,44.4
WI-049,"Iowa County",49.8,125,4.5,45.3
WI-051,"Iron County",43.0,124,4.5,38.5
WI-053,"Jackson County",48.0,126,5.2,42.8
WI-055,"Jefferson County",50.5,125,4.5,46
WI-057,"Juneau County",48.6,126,5.0,43.6
WI-059,"Kenosha County",51.3,126,4.2,47.1
WI-061,"Kewaunee County",47.6,126,4.9,42.7
WI-063,"La Crosse County",49.4,126,4.8,44.6
WI-065,"Lafayette County",50.3,126,4.3,46
WI-067,"Langlade County",44.4,126,4.9,39.5
WI-069,"Lincoln County",44.7,125,4.8,39.9
WI-071,"Manitowoc County",48.3,126,5.0,43.3
WI-073,"Marathon County",46.1,126,5.0,41.1
WI-075,"Marinette County",46.2,126,4.9,41.3
WI-077,"Marquette County",49.3,126,5.0,44.3
WI-078,"Menominee County",46.4,126,5.2,41.2
WI-079,"Milwaukee County",50.8,126,4.5,46.3
WI-081,"Monroe County",48.3,126,4.9,43.4
WI-083,"Oconto County",46.8,126,5.0,41.8
WI-085,"Oneida County",43.2,123,4.2,39
WI-087,"Outagamie County",48.4,126,5.2,43.2
WI-089,"Ozaukee County",49.9,126,4.8,45.1
WI-091,"Pepin County",48.6,126,4.7,43.9
WI-093,"Pierce County",47.8,125,4.5,43.3
WI-095,"Polk County",46.4,126,4.8,41.6
WI-097,"Portage County",47.3,125,4.9,42.4
WI-099,"Price County",43.7,125,4.6,39.1
WI-101,"Racine County",50.9,126,4.2,46.7
WI-103,"Richland County",49.5,125,4.5,45
WI-105,"Rock County",51.0,126,4.3,46.7
WI-107,"Rusk County",44.8,123,4.1,40.7
WI-109,"St. Croix County",47.1,125,4.5,42.6
WI-111,"Sauk County",49.5,126,4.8,44.7
WI-113,"Sawyer County",43.7,124,4.5,39.2
WI-115,"Shawano County",47.1,126,5.2,41.9
WI-117,"Sheboygan County",48.9,126,4.8,44.1
WI-119,"Taylor County",44.8,124,4.5,40.3
WI-121,"Trempealeau County",48.8,126,5.1,43.7
WI-123,"Vernon County",49.0,125,4.5,44.5
WI-125,"Vilas County",42.6,124,4.3,38.3
WI-127,"Walworth County",50.7,126,4.2,46.5
WI-129,"Washburn County",44.6,125,4.6,40
WI-131,"Washington County",49.0,126,4.4,44.6
WI-133,"Waukesha County",50.2,126,4.6,45.6
WI-135,"Waupaca County",48.1,126,5.0,43.1
WI-137,"Waushara County",48.7,126,5.2,43.5
WI-139,"Winnebago County",49.0,126,4.9,44.1
WI-141,"Wood County",47.2,126,4.6,42.6
WY-001,"Albany County",43.6,126,4.2,39.4
WY-003,"Big Horn County",45.3,125,3.8,41.5
WY-005,"Campbell County",47.8,126,4.2,43.6
WY-007,"Carbon County",44.1,126,3.8,40.3
WY-009,"Converse County",47.7,126,4.0,43.7
WY-011,"Crook County",47.4,126,4.3,43.1
WY-013,"Fremont County",43.2,126,3.4,39.8
WY-015,"Goshen County",50.2,126,4.3,45.9
WY-017,"Hot Springs County",45.9,125,3.6,42.3
WY-019,"Johnson County",46.3,126,3.7,42.6
WY-021,"Laramie County",48.6,126,4.3,44.3
WY-023,"Lincoln County",40.0,122,2.7,37.3
WY-025,"Natrona County",46.8,126,4.1,42.7
WY-027,"Niobrara County",48.9,126,4.1,44.8
WY-029,"Park County",40.7,123,3.2,37.5
WY-031,"Platte County",49.8,126,4.5,45.3
WY-033,"Sheridan County",45.6,126,3.8,41.8
WY-035,"Sublette County",37.2,123,2.4,34.8
WY-037,"Sweetwater County",44.3,124,3.5,40.8
WY-039,"Teton County",36.5,121,2.1,34.4
WY-041,"Uinta County",41.8,122,2.6,39.2
